1.8536,1.9214,1.8604,1.7548,1.8481,1.734
1.8536,1.9208,1.8604,1.7554,1.8488,1.734
1.8536,1.9214,1.8604,1.7554,1.8488,1.7346
1.8549,1.9214,1.8604,1.7548,1.8481,1.7346
1.8542,1.9208,1.8604,1.7554,1.8488,1.7346
1.8542,1.9214,1.8604,1.7554,1.8481,1.7346
1.8536,1.9214,1.8597,1.7554,1.8488,1.7346
1.8542,1.9214,1.8591,1.7554,1.8488,1.734
1.8536,1.9214,1.8604,1.7554,1.8488,1.7346
1.8536,1.9214,1.8597,1.7554,1.8488,1.734
1.8536,1.9214,1.8597,1.7554,1.8481,1.7346
1.8542,1.9214,1.8604,1.7548,1.8488,1.7346
1.8536,1.9208,1.8597,1.7554,1.8481,1.7346
1.8542,1.9214,1.8604,1.7554,1.8488,1.7346
1.8542,1.9214,1.8597,1.7548,1.8488,1.7346
1.8542,1.9208,1.8591,1.7554,1.8488,1.734
1.8536,1.9214,1.8597,1.7548,1.8481,1.7346
1.8536,1.9214,1.8597,1.7554,1.8481,1.7346
1.8536,1.9208,1.8591,1.7554,1.8481,1.734
1.8542,1.922,1.8597,1.7554,1.8481,1.734
1.8542,1.9214,1.8597,1.7548,1.8488,1.7346
1.8536,1.9208,1.8597,1.7554,1.8481,1.734
1.8536,1.9208,1.8604,1.7554,1.8481,1.7346
1.8542,1.9214,1.8597,1.756,1.8488,1.734
1.8536,1.9208,1.8597,1.7548,1.8494,1.734
1.8542,1.9214,1.8597,1.7554,1.8488,1.7346
1.8536,1.9208,1.8597,1.7554,1.8488,1.734
1.8536,1.9208,1.8597,1.7548,1.8488,1.7346
1.8536,1.9214,1.8604,1.7548,1.8488,1.734
1.8542,1.9214,1.8604,1.7554,1.8488,1.734
1.8549,1.9208,1.8591,1.7548,1.8481,1.7346
1.8542,1.9214,1.8604,1.7548,1.8488,1.734
1.8542,1.9214,1.8597,1.7554,1.8488,1.734
1.8542,1.9208,1.8597,1.7548,1.8481,1.734
1.8542,1.9214,1.8604,1.7554,1.8481,1.7346
